date,village_id,village_name,district,state,ph,turbidity,chlorine,bacteria,rainfall_mm,temperature_c,humidity_percent,daily_cases,cases_lag_7d,cases_lag_14d,rainfall_3d_sum,turbidity_7d_mean,chlorine_bacteria_ratio,risk_score,outbreak_risk_target
2024-06-20,VIL-001,Kamalabari,Majuli,Assam,6.73,7.61,0.158,139.8,0.0,24.5,73.3,1,2,3,0.0,6.22,0.00112,80,2
2024-06-21,VIL-001,Kamalabari,Majuli,Assam,7.0,0.39,0.028,176.0,12.5,30.1,82.1,2,4,4,12.5,5.0,0.00016,70,2
2024-06-22,VIL-001,Kamalabari,Majuli,Assam,6.82,1.82,0.558,30.4,0.0,20.7,73.7,2,1,4,12.5,3.67,0.01777,0,0
2024-06-23,VIL-001,Kamalabari,Majuli,Assam,5.91,2.93,0.582,165.4,0.0,28.6,98.3,3,1,2,12.5,3.89,0.0035,35,1
2024-06-24,VIL-001,Kamalabari,Majuli,Assam,7.55,2.55,0.32,164.5,15.7,29.1,54.0,2,1,4,15.7,4.02,0.00193,35,1
2024-06-25,VIL-001,Kamalabari,Majuli,Assam,6.46,0.78,0.228,122.2,28.8,32.2,76.1,4,1,1,44.5,3.77,0.00185,35,1
2024-06-26,VIL-001,Kamalabari,Majuli,Assam,7.24,7.13,0.282,13.4,0.0,32.9,55.5,4,2,1,44.5,3.32,0.01958,25,0
2024-06-27,VIL-001,Kamalabari,Majuli,Assam,8.34,4.11,0.287,99.1,0.0,27.0,44.9,1,1,2,28.8,2.82,0.00287,25,0
2024-06-28,VIL-001,Kamalabari,Majuli,Assam,6.55,6.62,0.134,245.1,0.0,28.4,78.6,2,2,4,0.0,3.71,0.00054,95,2
2024-06-29,VIL-001,Kamalabari,Majuli,Assam,5.58,7.12,0.297,97.0,8.8,25.9,76.7,1,2,1,8.8,4.46,0.00303,25,0
2024-06-30,VIL-001,Kamalabari,Majuli,Assam,6.93,5.02,0.378,34.0,0.0,24.5,71.6,1,3,1,8.8,4.76,0.0108,25,0
2024-07-01,VIL-001,Kamalabari,Majuli,Assam,7.76,2.11,0.533,58.7,0.0,30.2,73.7,1,2,1,8.8,4.7,0.00893,0,0
2024-07-02,VIL-001,Kamalabari,Majuli,Assam,8.28,3.43,0.353,87.7,0.0,23.9,99.0,5,4,1,0.0,5.08,0.00398,0,0
2024-07-03,VIL-001,Kamalabari,Majuli,Assam,6.36,0.64,0.066,60.4,0.0,27.3,71.9,4,4,2,0.0,4.15,0.00107,20,0
2024-07-04,VIL-001,Kamalabari,Majuli,Assam,7.4,4.08,0.414,10.8,11.8,25.0,81.1,2,1,1,11.8,4.15,0.03508,25,0
2024-07-05,VIL-001,Kamalabari,Majuli,Assam,6.82,0.72,0.304,31.6,0.0,31.2,67.2,4,2,2,11.8,3.3,0.00933,0,0
2024-07-06,VIL-001,Kamalabari,Majuli,Assam,7.04,4.31,0.597,137.0,14.4,36.2,78.5,1,1,2,26.2,2.9,0.00433,60,1
2024-07-07,VIL-001,Kamalabari,Majuli,Assam,8.69,0.95,0.607,167.0,0.0,23.8,72.1,1,1,3,14.4,2.32,0.00361,35,1
2024-07-08,VIL-001,Kamalabari,Majuli,Assam,6.2,0.46,0.614,12.5,0.0,21.6,70.1,1,1,2,14.4,2.08,0.04548,0,0
2024-07-09,VIL-001,Kamalabari,Majuli,Assam,7.25,0.66,0.249,257.3,0.0,28.5,96.8,2,5,4,0.0,1.69,0.00096,50,1
2024-07-10,VIL-001,Kamalabari,Majuli,Assam,7.38,0.2,0.708,33.7,0.0,29.1,89.1,3,4,4,0.0,1.63,0.0204,0,0
2024-07-11,VIL-001,Kamalabari,Majuli,Assam,7.75,4.62,0.413,91.7,0.0,29.9,76.6,4,2,1,0.0,1.7,0.00446,25,0
2024-07-12,VIL-001,Kamalabari,Majuli,Assam,7.16,4.8,0.643,117.8,0.0,27.2,47.3,3,4,2,0.0,2.29,0.00541,60,1
2024-07-13,VIL-001,Kamalabari,Majuli,Assam,7.28,2.63,0.26,141.2,0.0,28.2,70.7,3,1,1,0.0,2.05,0.00183,35,1
2024-07-14,VIL-001,Kamalabari,Majuli,Assam,6.87,0.64,0.296,246.2,0.0,30.5,99.0,2,1,1,0.0,2.0,0.0012,35,1
2024-07-15,VIL-001,Kamalabari,Majuli,Assam,7.26,0.32,0.399,31.7,0.0,33.2,72.2,1,1,1,0.0,1.98,0.0122,0,0
2024-07-16,VIL-001,Kamalabari,Majuli,Assam,6.89,0.2,0.377,165.2,0.0,21.2,88.2,3,2,5,0.0,1.92,0.00227,35,1
2024-07-17,VIL-001,Kamalabari,Majuli,Assam,7.47,0.66,0.576,11.9,35.1,27.5,92.3,2,3,4,35.1,1.98,0.04465,0,0
2024-07-18,VIL-001,Kamalabari,Majuli,Assam,6.88,8.06,0.308,103.2,0.0,29.9,77.6,1,4,2,35.1,2.47,0.00296,60,1
2024-07-19,VIL-001,Kamalabari,Majuli,Assam,7.33,1.01,0.56,114.5,3.9,25.3,64.9,0,3,4,39.0,1.93,0.00485,35,1
2024-07-20,VIL-001,Kamalabari,Majuli,Assam,7.08,1.59,0.482,95.7,0.0,35.9,45.8,3,3,1,3.9,1.78,0.00498,0,0
2024-07-21,VIL-001,Kamalabari,Majuli,Assam,7.78,0.41,0.312,24.6,6.4,26.5,83.2,4,2,1,10.3,1.75,0.01219,0,0
2024-07-22,VIL-001,Kamalabari,Majuli,Assam,7.07,0.92,0.468,174.4,0.0,28.8,65.2,4,1,1,6.4,1.84,0.00267,35,1
2024-07-23,VIL-001,Kamalabari,Majuli,Assam,6.04,2.67,0.265,15.6,0.0,31.2,77.1,3,3,2,6.4,2.19,0.01596,0,0
2024-07-24,VIL-001,Kamalabari,Majuli,Assam,7.86,3.41,0.773,4.7,0.0,26.6,60.0,3,2,3,0.0,2.58,0.13561,0,0
2024-07-25,VIL-001,Kamalabari,Majuli,Assam,6.56,1.02,0.0,106.8,0.0,21.6,71.8,2,1,4,0.0,1.58,0.0,70,2
2024-07-26,VIL-001,Kamalabari,Majuli,Assam,6.71,0.22,0.471,54.5,7.3,27.3,75.4,3,0,3,7.3,1.46,0.00849,0,0
2024-07-27,VIL-001,Kamalabari,Majuli,Assam,6.74,1.81,0.032,159.8,50.6,33.1,78.2,4,3,3,57.9,1.49,0.0002,85,2
2024-07-28,VIL-001,Kamalabari,Majuli,Assam,7.92,0.97,0.309,40.9,7.6,27.7,61.6,2,4,2,65.5,1.57,0.00737,15,0
2024-07-29,VIL-001,Kamalabari,Majuli,Assam,5.82,0.9,0.335,15.6,0.0,25.6,89.4,4,4,1,58.2,1.57,0.02018,15,0
2024-07-30,VIL-001,Kamalabari,Majuli,Assam,8.98,11.7,0.621,153.0,0.0,32.7,67.8,3,3,3,7.6,2.86,0.00403,60,1
2024-07-31,VIL-001,Kamalabari,Majuli,Assam,7.73,3.49,0.225,67.3,0.0,27.7,54.9,3,3,2,0.0,2.87,0.00329,0,0
2024-08-01,VIL-001,Kamalabari,Majuli,Assam,7.23,2.96,0.585,17.7,39.9,27.0,73.7,5,2,1,39.9,3.15,0.03128,0,0
2024-08-02,VIL-001,Kamalabari,Majuli,Assam,7.07,1.96,0.138,107.7,11.1,29.6,75.4,2,3,0,51.0,3.4,0.00127,70,2
2024-08-03,VIL-001,Kamalabari,Majuli,Assam,7.27,2.04,0.592,60.5,0.0,32.1,76.9,0,4,3,51.0,3.43,0.00963,15,0
2024-08-04,VIL-001,Kamalabari,Majuli,Assam,7.41,2.83,0.265,78.3,0.0,38.5,91.3,5,2,4,11.1,3.7,0.00334,0,0
2024-08-05,VIL-001,Kamalabari,Majuli,Assam,7.49,4.34,0.363,52.2,0.0,32.3,72.2,2,4,4,0.0,4.19,0.00682,25,0
2024-08-06,VIL-001,Kamalabari,Majuli,Assam,7.43,4.41,0.289,149.1,0.0,33.6,73.6,2,3,3,0.0,3.15,0.00193,60,1
2024-08-07,VIL-001,Kamalabari,Majuli,Assam,7.15,0.69,0.581,149.5,0.0,27.0,61.8,5,3,3,0.0,2.75,0.00386,35,1
2024-08-08,VIL-001,Kamalabari,Majuli,Assam,6.98,2.52,0.546,104.4,6.0,24.9,84.8,1,5,2,6.0,2.68,0.00518,35,1
2024-08-09,VIL-001,Kamalabari,Majuli,Assam,7.01,1.93,0.43,9.4,0.0,29.2,77.2,5,2,3,6.0,2.68,0.04135,0,0
2024-08-10,VIL-001,Kamalabari,Majuli,Assam,6.98,7.44,0.143,154.2,0.0,29.4,70.0,3,0,4,6.0,3.45,0.00092,95,2
2024-08-11,VIL-001,Kamalabari,Majuli,Assam,7.78,3.63,0.221,93.9,0.4,24.7,52.1,6,5,2,0.4,3.57,0.00233,0,0
2024-08-12,VIL-001,Kamalabari,Majuli,Assam,7.46,2.77,0.165,100.9,0.0,28.3,92.3,6,2,4,0.4,3.34,0.00162,55,1
2024-08-13,VIL-001,Kamalabari,Majuli,Assam,5.34,0.45,0.0,38.1,2.6,30.6,60.3,3,2,3,3.0,2.78,0.0,35,1
2024-08-14,VIL-001,Kamalabari,Majuli,Assam,7.49,3.39,0.577,178.7,0.0,30.4,67.9,5,5,3,2.6,3.16,0.00321,35,1
2024-08-15,VIL-001,Kamalabari,Majuli,Assam,7.22,0.45,0.291,109.2,16.8,31.0,79.3,2,1,5,19.4,2.87,0.00264,35,1
2024-08-16,VIL-001,Kamalabari,Majuli,Assam,7.09,1.5,0.289,10.1,0.0,30.2,60.6,2,5,2,16.8,2.8,0.02604,0,0
2024-08-17,VIL-001,Kamalabari,Majuli,Assam,6.87,0.56,0.619,44.3,0.5,27.0,57.1,4,3,0,17.3,1.82,0.01366,0,0
2024-08-18,VIL-001,Kamalabari,Majuli,Assam,7.77,4.29,0.264,183.8,0.0,26.9,49.5,2,6,5,0.5,1.92,0.00143,80,2
2024-08-19,VIL-001,Kamalabari,Majuli,Assam,7.67,0.84,0.199,4.1,0.0,24.2,83.7,2,6,2,0.5,1.64,0.03902,40,1
2024-08-20,VIL-001,Kamalabari,Majuli,Assam,6.64,1.81,0.31,275.0,0.0,36.1,68.5,4,3,2,0.0,1.83,0.00112,35,1
2024-08-21,VIL-001,Kamalabari,Majuli,Assam,7.34,8.23,0.146,96.1,0.0,29.1,99.0,3,5,5,0.0,2.53,0.0015,45,1
2024-08-22,VIL-001,Kamalabari,Majuli,Assam,6.52,0.83,0.412,84.3,0.0,28.1,63.1,1,2,1,0.0,2.58,0.00483,0,0
2024-08-23,VIL-001,Kamalabari,Majuli,Assam,6.27,2.58,0.283,26.7,13.8,25.3,63.9,3,2,5,13.8,2.73,0.01022,0,0
2024-08-24,VIL-001,Kamalabari,Majuli,Assam,6.72,1.98,0.259,24.2,11.7,40.7,68.2,3,4,3,25.5,2.94,0.01028,0,0
2024-08-25,VIL-001,Kamalabari,Majuli,Assam,7.62,0.2,0.243,240.7,8.9,24.7,77.9,1,2,6,34.4,2.35,0.00101,35,1
2024-08-26,VIL-001,Kamalabari,Majuli,Assam,7.67,5.73,0.331,29.9,0.0,27.3,69.4,2,2,6,20.6,3.05,0.01071,25,0
2024-08-27,VIL-001,Kamalabari,Majuli,Assam,7.41,0.26,0.365,126.2,40.4,30.7,82.3,4,4,3,49.3,2.83,0.00287,35,1
2024-08-28,VIL-001,Kamalabari,Majuli,Assam,7.54,2.34,0.256,42.2,0.0,31.4,63.3,2,3,5,40.4,1.99,0.00593,0,0
2024-08-29,VIL-001,Kamalabari,Majuli,Assam,7.41,2.99,0.285,12.7,0.0,32.8,58.4,4,1,2,40.4,2.3,0.0208,0,0
2024-08-30,VIL-001,Kamalabari,Majuli,Assam,6.72,3.6,0.335,0.9,47.1,36.2,53.4,1,3,2,47.1,2.44,0.17632,0,0
2024-08-31,VIL-001,Kamalabari,Majuli,Assam,7.36,4.25,0.317,66.4,58.9,31.0,48.3,2,3,4,106.0,2.77,0.0047,40,1
2024-09-01,VIL-001,Kamalabari,Majuli,Assam,7.58,1.06,0.356,314.4,12.8,24.8,68.8,0,1,2,118.8,2.89,0.00113,50,1
2024-09-02,VIL-001,Kamalabari,Majuli,Assam,7.55,0.2,0.228,38.9,0.0,28.0,71.4,1,2,2,71.7,2.1,0.00571,15,0
2024-09-03,VIL-001,Kamalabari,Majuli,Assam,7.81,4.68,0.531,37.3,5.9,30.2,67.4,1,4,4,18.7,2.73,0.01386,25,0
2024-09-04,VIL-001,Kamalabari,Majuli,Assam,7.52,2.79,0.367,35.6,57.4,37.3,89.9,2,2,3,63.3,2.8,0.01003,15,0
2024-09-05,VIL-001,Kamalabari,Majuli,Assam,7.31,6.58,0.259,62.1,0.0,23.4,89.7,2,4,1,63.3,3.31,0.0041,40,1
2024-09-06,VIL-001,Kamalabari,Majuli,Assam,7.74,6.27,0.412,49.1,0.0,33.8,71.0,4,1,3,57.4,3.69,0.00822,40,1
2024-09-07,VIL-001,Kamalabari,Majuli,Assam,7.08,6.75,0.337,179.1,6.0,29.7,53.5,2,2,3,6.0,4.05,0.00187,60,1
2024-09-08,VIL-001,Kamalabari,Majuli,Assam,6.57,2.42,0.038,59.5,5.9,32.4,68.2,1,0,1,11.9,4.24,0.00063,35,1
2024-09-09,VIL-001,Kamalabari,Majuli,Assam,7.0,1.48,0.411,59.9,9.3,28.6,67.8,1,1,2,21.2,4.42,0.00675,0,0
2024-09-10,VIL-001,Kamalabari,Majuli,Assam,6.65,5.71,0.166,12.6,0.0,25.6,67.1,0,1,4,15.2,4.57,0.01221,45,1
2024-09-11,VIL-001,Kamalabari,Majuli,Assam,6.69,2.18,0.518,343.0,0.0,32.0,66.6,2,2,2,9.3,4.48,0.00151,35,1
2024-09-12,VIL-001,Kamalabari,Majuli,Assam,7.01,0.74,0.306,24.3,15.6,31.6,67.2,3,2,4,15.6,3.65,0.01209,0,0
2024-09-13,VIL-001,Kamalabari,Majuli,Assam,6.62,7.03,0.49,6.4,1.6,32.9,70.4,2,4,1,17.2,3.76,0.06622,25,0
2024-09-14,VIL-001,Kamalabari,Majuli,Assam,6.92,7.8,0.237,91.9,0.0,28.9,67.4,3,2,2,17.2,3.91,0.00255,25,0
2024-09-15,VIL-001,Kamalabari,Majuli,Assam,5.96,2.29,0.363,76.5,0.0,26.6,77.5,3,1,0,1.6,3.89,0.00468,0,0
2024-09-16,VIL-001,Kamalabari,Majuli,Assam,7.23,0.29,0.568,45.3,12.9,22.8,79.3,5,1,1,12.9,3.72,0.01227,0,0
2024-09-17,VIL-001,Kamalabari,Majuli,Assam,7.1,1.79,0.302,46.3,0.0,32.3,64.1,3,0,1,12.9,3.16,0.00638,0,0
2024-09-18,VIL-001,Kamalabari,Majuli,Assam,6.61,5.92,0.244,129.9,6.8,30.7,90.3,3,2,2,19.7,3.69,0.00186,60,1
2024-09-19,VIL-001,Kamalabari,Majuli,Assam,7.5,8.45,0.468,18.4,1.6,25.1,63.2,1,3,2,8.4,4.8,0.02412,25,0
2024-09-20,VIL-001,Kamalabari,Majuli,Assam,7.66,0.83,0.464,145.0,0.0,26.8,55.6,0,2,4,8.4,3.91,0.00318,35,1
2024-09-21,VIL-001,Kamalabari,Majuli,Assam,6.14,0.25,0.251,88.4,0.0,27.1,79.6,2,3,2,1.6,2.83,0.00281,0,0
2024-09-22,VIL-001,Kamalabari,Majuli,Assam,6.64,7.64,0.0,45.9,0.0,23.1,65.2,4,3,1,0.0,3.6,0.0,60,1
2024-09-23,VIL-001,Kamalabari,Majuli,Assam,6.64,1.8,0.24,51.8,0.0,25.7,78.9,0,5,1,0.0,3.81,0.00455,0,0
2024-09-24,VIL-001,Kamalabari,Majuli,Assam,6.54,2.84,0.472,25.1,0.0,24.5,46.2,3,3,0,0.0,3.96,0.01808,0,0
2024-09-25,VIL-001,Kamalabari,Majuli,Assam,7.6,12.54,0.21,117.9,0.0,27.4,91.7,2,3,2,0.0,4.91,0.00177,60,1
2024-09-26,VIL-001,Kamalabari,Majuli,Assam,6.98,0.25,0.348,60.8,0.0,26.0,83.1,4,1,3,0.0,3.74,0.00563,0,0
2024-09-27,VIL-001,Kamalabari,Majuli,Assam,6.94,3.8,0.232,32.7,0.0,22.5,57.0,2,0,2,0.0,4.16,0.00688,0,0
2024-09-28,VIL-001,Kamalabari,Majuli,Assam,5.9,0.28,0.002,76.6,0.0,37.1,57.3,2,2,3,0.0,4.16,3e-05,35,1
2024-09-29,VIL-001,Kamalabari,Majuli,Assam,7.48,1.71,0.228,461.1,1.7,34.0,95.1,2,4,3,1.7,3.32,0.00049,50,1
2024-09-30,VIL-001,Kamalabari,Majuli,Assam,6.36,5.93,0.471,48.3,0.0,25.9,66.2,3,0,5,1.7,3.91,0.00955,25,0
2024-10-01,VIL-001,Kamalabari,Majuli,Assam,7.14,2.07,0.0,214.2,0.0,30.1,65.0,3,3,3,1.7,3.8,0.0,70,2
2024-10-02,VIL-001,Kamalabari,Majuli,Assam,7.27,21.37,0.395,35.8,0.0,30.7,47.8,2,2,3,0.0,5.06,0.01073,25,0
2024-10-03,VIL-001,Kamalabari,Majuli,Assam,7.92,2.98,0.137,4.8,0.3,33.8,70.8,4,4,1,0.3,5.45,0.02362,20,0
2024-10-04,VIL-001,Kamalabari,Majuli,Assam,6.31,1.41,0.46,19.3,0.0,25.7,72.3,1,2,0,0.3,5.11,0.02266,0,0
2024-10-05,VIL-001,Kamalabari,Majuli,Assam,5.29,0.9,0.479,45.8,0.0,33.4,83.6,3,2,2,0.3,5.2,0.01024,0,0
2024-10-06,VIL-001,Kamalabari,Majuli,Assam,7.21,1.57,0.319,21.0,21.3,26.8,58.2,4,2,4,21.3,5.18,0.0145,0,0
2024-10-07,VIL-001,Kamalabari,Majuli,Assam,8.18,1.7,0.319,0.0,0.0,23.7,56.8,1,3,0,21.3,4.57,0.319,0,0
2024-10-08,VIL-001,Kamalabari,Majuli,Assam,7.84,0.26,0.205,208.3,97.0,31.9,80.4,3,3,3,118.3,4.31,0.00098,65,2
2024-10-09,VIL-001,Kamalabari,Majuli,Assam,7.23,1.68,0.108,156.9,6.1,34.2,87.1,3,2,2,103.1,1.5,0.00068,85,2
2024-10-10,VIL-001,Kamalabari,Majuli,Assam,6.81,2.27,0.656,114.6,0.0,39.4,56.1,5,4,4,103.1,1.4,0.00567,50,1
2024-10-11,VIL-001,Kamalabari,Majuli,Assam,7.58,4.67,0.194,15.5,0.0,24.2,88.0,3,1,2,6.1,1.86,0.01176,45,1
2024-10-12,VIL-001,Kamalabari,Majuli,Assam,6.52,3.89,0.632,10.8,0.0,31.8,75.5,3,3,2,0.0,2.29,0.05356,0,0
2024-10-13,VIL-001,Kamalabari,Majuli,Assam,7.39,4.49,0.195,5.9,3.3,27.4,88.1,1,4,2,3.3,2.71,0.02826,45,1
2024-10-14,VIL-001,Kamalabari,Majuli,Assam,7.4,0.2,0.445,108.8,0.0,32.1,74.2,6,1,3,3.3,2.49,0.00405,35,1
2024-10-15,VIL-001,Kamalabari,Majuli,Assam,7.74,0.89,0.145,223.3,34.6,23.1,44.7,3,3,3,37.9,2.58,0.00065,70,2
2024-10-16,VIL-001,Kamalabari,Majuli,Assam,8.76,3.94,0.444,47.6,12.4,23.9,73.2,2,3,2,47.0,2.91,0.00914,0,0
2024-10-17,VIL-001,Kamalabari,Majuli,Assam,7.34,2.41,0.291,10.7,16.6,25.9,87.7,1,5,4,63.6,2.93,0.02487,15,0
2024-10-18,VIL-001,Kamalabari,Majuli,Assam,6.79,0.2,0.294,60.7,0.0,29.3,64.3,2,3,1,29.0,2.29,0.00476,0,0
2024-10-19,VIL-001,Kamalabari,Majuli,Assam,7.08,5.94,0.46,36.2,0.0,26.4,70.3,3,3,3,16.6,2.58,0.01237,25,0
2024-10-20,VIL-001,Kamalabari,Majuli,Assam,6.04,5.39,0.266,39.7,0.0,31.6,72.9,4,1,4,0.0,2.71,0.00654,25,0
2024-10-21,VIL-001,Kamalabari,Majuli,Assam,6.68,2.89,0.093,82.1,0.0,33.1,40.2,1,6,1,0.0,3.09,0.00112,40,1
2024-10-22,VIL-001,Kamalabari,Majuli,Assam,6.85,0.25,0.487,107.2,83.4,31.4,95.1,7,3,3,83.4,3.0,0.0045,50,1
2024-10-23,VIL-001,Kamalabari,Majuli,Assam,6.79,5.29,0.144,9.9,0.0,35.5,64.2,6,2,3,83.4,3.2,0.01321,60,1
2024-10-24,VIL-001,Kamalabari,Majuli,Assam,7.19,3.19,0.443,3.1,0.0,30.7,81.1,2,1,5,83.4,3.31,0.10805,15,0
2024-10-25,VIL-001,Kamalabari,Majuli,Assam,6.61,5.54,0.525,437.1,0.0,24.1,74.0,2,2,3,0.0,4.07,0.0012,60,1
2024-10-26,VIL-001,Kamalabari,Majuli,Assam,7.77,5.07,0.282,22.4,3.4,34.5,90.1,1,3,3,3.4,3.95,0.01205,25,0
2024-10-27,VIL-001,Kamalabari,Majuli,Assam,7.1,5.91,0.563,4.7,0.0,26.6,79.9,0,4,1,3.4,4.02,0.09877,25,0
2024-10-28,VIL-001,Kamalabari,Majuli,Assam,7.09,2.66,0.437,17.8,0.0,32.6,72.2,4,1,6,3.4,3.99,0.02324,0,0
2024-10-29,VIL-001,Kamalabari,Majuli,Assam,6.9,0.55,0.225,3.4,0.0,35.3,64.3,2,7,3,0.0,4.03,0.05114,20,0
2024-10-30,VIL-001,Kamalabari,Majuli,Assam,7.19,4.05,0.602,42.0,0.0,30.8,84.6,5,6,2,0.0,3.85,0.014,45,1
2024-10-31,VIL-001,Kamalabari,Majuli,Assam,7.6,3.53,0.144,137.0,11.9,23.0,52.5,5,2,1,11.9,3.9,0.00104,55,1
2024-11-01,VIL-001,Kamalabari,Majuli,Assam,6.58,4.94,0.282,35.3,0.0,25.3,82.8,1,2,2,11.9,3.82,0.00777,25,0
2024-11-02,VIL-001,Kamalabari,Majuli,Assam,6.71,0.68,0.313,49.6,15.5,34.3,61.8,1,1,3,27.4,3.19,0.00619,0,0
2024-11-03,VIL-001,Kamalabari,Majuli,Assam,6.92,0.79,0.459,95.1,0.0,28.3,90.0,2,0,4,15.5,2.46,0.00478,0,0
2024-11-04,VIL-001,Kamalabari,Majuli,Assam,6.29,8.05,0.551,60.1,0.0,29.3,76.9,5,4,1,15.5,3.23,0.00902,25,0
2024-11-05,VIL-001,Kamalabari,Majuli,Assam,6.61,5.05,0.54,167.0,4.9,32.0,82.7,3,2,7,4.9,3.87,0.00321,60,1
2024-11-06,VIL-001,Kamalabari,Majuli,Assam,6.81,8.69,0.39,169.9,0.0,31.8,76.0,1,5,6,4.9,4.53,0.00228,60,1
2024-11-07,VIL-001,Kamalabari,Majuli,Assam,7.62,5.18,0.3,0.8,0.0,30.1,54.0,3,5,2,4.9,4.77,0.16667,25,0
2024-11-08,VIL-001,Kamalabari,Majuli,Assam,7.26,3.31,0.021,127.2,5.4,28.2,64.7,2,1,2,5.4,4.54,0.00016,70,2
2024-11-09,VIL-001,Kamalabari,Majuli,Assam,7.22,3.86,0.113,52.2,0.0,27.7,83.1,6,1,1,5.4,4.99,0.00212,20,0
2024-11-10,VIL-001,Kamalabari,Majuli,Assam,7.61,8.01,0.668,379.9,18.8,32.4,77.0,2,2,0,24.2,6.02,0.00175,60,1
2024-11-11,VIL-001,Kamalabari,Majuli,Assam,7.02,3.15,0.02,55.8,0.0,31.2,89.2,2,5,4,18.8,5.32,0.00035,35,1
2024-11-12,VIL-001,Kamalabari,Majuli,Assam,7.33,3.64,0.209,366.3,0.0,28.0,79.8,2,3,2,18.8,5.12,0.00057,50,1
2024-11-13,VIL-001,Kamalabari,Majuli,Assam,7.04,0.62,0.556,118.7,0.0,33.3,63.4,5,1,5,0.0,3.97,0.00464,35,1
2024-11-14,VIL-001,Kamalabari,Majuli,Assam,7.26,2.34,0.388,24.2,0.0,28.5,65.4,4,3,5,0.0,3.56,0.0154,0,0
2024-11-15,VIL-001,Kamalabari,Majuli,Assam,6.75,4.59,0.517,65.3,0.0,25.6,76.2,8,2,1,0.0,3.74,0.0078,25,0
2024-11-16,VIL-001,Kamalabari,Majuli,Assam,5.64,1.15,0.448,409.4,0.0,26.0,47.2,3,6,1,0.0,3.36,0.00109,55,1
2024-11-17,VIL-001,Kamalabari,Majuli,Assam,7.02,0.82,0.615,164.7,15.2,25.1,95.1,2,2,2,15.2,2.33,0.00371,35,1
2024-11-18,VIL-001,Kamalabari,Majuli,Assam,7.95,1.37,0.403,8.7,0.0,27.9,80.3,4,2,5,15.2,2.08,0.04155,0,0
2024-11-19,VIL-001,Kamalabari,Majuli,Assam,7.66,1.01,0.469,103.5,0.0,33.9,89.7,0,2,3,15.2,1.7,0.00449,35,1
2024-11-20,VIL-001,Kamalabari,Majuli,Assam,7.68,0.88,0.22,35.8,22.8,25.8,56.0,4,5,1,22.8,1.74,0.00598,0,0
2024-11-21,VIL-001,Kamalabari,Majuli,Assam,7.84,2.01,0.456,0.6,0.0,29.8,89.9,3,4,3,22.8,1.69,0.285,0,0
2024-11-22,VIL-001,Kamalabari,Majuli,Assam,7.15,8.68,0.279,43.7,0.0,26.4,99.0,6,8,2,22.8,2.27,0.00624,45,1
2024-11-23,VIL-001,Kamalabari,Majuli,Assam,7.22,2.57,0.268,22.6,0.0,28.0,59.1,2,3,6,0.0,2.48,0.01136,0,0
2024-11-24,VIL-001,Kamalabari,Majuli,Assam,6.73,0.76,0.511,144.4,9.0,23.0,84.3,2,2,2,9.0,2.47,0.00351,35,1
2024-11-25,VIL-001,Kamalabari,Majuli,Assam,6.91,0.29,0.512,34.8,36.3,28.1,75.0,3,4,2,45.3,2.31,0.0143,0,0
2024-11-26,VIL-001,Kamalabari,Majuli,Assam,7.47,4.34,0.654,148.5,5.0,28.2,56.5,5,0,2,50.3,2.79,0.00437,75,2
2024-11-27,VIL-001,Kamalabari,Majuli,Assam,7.82,1.76,0.642,0.1,0.0,31.2,80.9,0,4,5,41.3,2.92,0.58364,0,0
2024-11-28,VIL-001,Kamalabari,Majuli,Assam,7.02,6.28,0.515,31.1,57.1,29.9,85.0,0,3,4,62.1,3.53,0.01604,40,1
2024-11-29,VIL-001,Kamalabari,Majuli,Assam,6.83,3.92,0.04,23.3,0.0,24.2,67.8,4,6,8,57.1,2.85,0.00165,55,1
2024-11-30,VIL-001,Kamalabari,Majuli,Assam,7.1,5.79,0.679,22.5,7.7,33.3,89.0,3,2,3,64.8,3.31,0.02889,40,1
2024-12-01,VIL-001,Kamalabari,Majuli,Assam,7.46,1.16,0.515,6.0,0.0,29.8,55.0,3,2,2,7.7,3.36,0.07357,0,0
2024-12-02,VIL-001,Kamalabari,Majuli,Assam,6.23,4.29,0.212,17.5,61.2,29.8,57.1,1,3,4,68.9,3.93,0.01146,40,1
2024-12-03,VIL-001,Kamalabari,Majuli,Assam,5.72,1.12,0.481,68.5,0.0,29.0,76.6,3,5,0,61.2,3.47,0.00692,15,0
2024-12-04,VIL-001,Kamalabari,Majuli,Assam,6.77,10.18,0.163,29.1,7.0,26.9,75.3,4,0,4,68.2,4.68,0.00542,60,1
2024-12-05,VIL-001,Kamalabari,Majuli,Assam,6.37,3.68,0.461,45.7,0.0,29.9,66.4,4,0,3,7.0,4.31,0.00987,0,0
2024-12-06,VIL-001,Kamalabari,Majuli,Assam,6.8,1.43,0.113,40.0,21.0,30.9,84.7,1,4,6,28.0,3.95,0.00276,20,0
2024-12-07,VIL-001,Kamalabari,Majuli,Assam,7.01,1.14,0.205,176.3,0.0,22.0,81.4,5,3,2,21.0,3.29,0.00116,35,1
2024-12-08,VIL-001,Kamalabari,Majuli,Assam,6.83,0.77,0.478,199.2,0.0,26.8,85.3,6,3,2,21.0,3.23,0.00239,35,1
2024-12-09,VIL-001,Kamalabari,Majuli,Assam,7.97,4.32,0.543,57.4,1.0,28.0,73.5,0,1,3,1.0,3.23,0.0093,25,0
